E_A_max,E_B_max,k_A,k_B,D_1,D_2
6.0184707256195455,3.9815292743804545,0.9141043867701373,8.59409063884698,1.002884111006949e-08,1.5004223719891132e-06
5.672783751301885,4.327216248698115,1.246305967300348,637.0586496225052,1.4717112913965889e-08,1.3452963226513488e-07
6.19877281243856,3.80122718756144,0.13528199463391916,155.90044968546542,1.239233707069564e-07,5.44796611056947e-07
1.6755545691191127,8.324445430880887,1.310446359814494,353.31012328863386,1.1499918606967148e-06,1.3536253840676932e-06
4.326459217364877,5.673540782635123,0.5912442715525734,3.475267536973593,1.0595290920714306e-07,3.855893160485212e-08
1.3329133908951398,8.66708660910486,3.269517827363445,968.3247637053413,1.5810239645972353e-08,6.803375766428335e-06
4.9519265539561514,5.0480734460438486,3.472729445072347,0.40762650824500185,8.98504178630786e-08,1.1708959782535231e-07
3.6388896986622825,6.3611103013377175,2.2700266844603174,11.887275631798786,5.4317850691514676e-08,1.8118584728439054e-07
2.156193510928375,7.843806489071625,2.0497246978984025,8.262158633642235,1.0381483055654861e-08,1.2460719034147476e-06
1.8272237417804131,8.172776258219587,0.2285204712409663,156.21716901238435,4.021663592420322e-07,6.704328227897744e-07
5.701156577421696,4.298843422578304,0.1261304044968602,430.9938668241163,2.2384002426801143e-08,2.091026375122037e-07
2.364743748295089,7.635256251704911,0.6433646587950403,84.05383006330266,7.28599495835621e-08,8.896642121882999e-07
8.400960947014378,1.5990390529856224,106.3157750726862,32.15621653863253,8.386282552630473e-07,5.110753358654282e-06
5.64848911760316,4.35151088239684,918.8382419820576,5.125270169520545,1.4974318508410713e-06,2.516812428631726e-06
3.7749584362786965,6.2250415637213035,517.7316322630456,10.997745573327418,6.171161051954313e-08,2.970140747063975e-06
5.727323931851334,4.272676068148666,10.396266940147157,10.894348225729871,9.718092157442492e-08,5.959711348318484e-08
1.18243096823758,8.817569031762421,13.40588294899458,0.12063515727212563,5.504624698022255e-08,1.8122163648445783e-07
8.668473705931563,1.3315262940684374,1.812701424945271,10.284500871379853,7.424475884445968e-06,4.586246834024586e-07
4.858427495543202,5.141572504456798,124.66879292572766,265.38917274598595,3.7287149238161405e-08,1.3569769087958531e-08
7.26188181800229,2.7381181819977103,114.55835050808545,68.72204025471649,3.5443925162435385e-08,2.0388089957126816e-06
1.6618399993795085,8.33816000062049,238.28100893459597,152.3472041383259,2.163245891159051e-07,9.340933349122665e-08
4.893266646705283,5.106733353294717,381.96037301081304,3.6470352341841266,3.6975927585334806e-08,7.043495380798431e-08
4.925655954836167,5.074344045163833,5.462569718612044,13.058489604209399,2.9520612824729368e-08,5.996198867757802e-08
8.502611639799863,1.4973883602001372,116.81598421957494,0.13612386636481513,1.939271491493014e-08,7.081704424520512e-08
5.573824419008603,4.426175580991397,168.11052916066978,3.404017378965293,8.327482799504889e-07,1.0328672247314296e-07
4.7879152084556305,5.2120847915443695,1.7133200215090185,7.900674680283679,6.858778292983513e-07,6.523394967217487e-07
3.1358053047351486,6.864194695264851,521.1574807117748,1.0491452009391333,8.922543534697633e-07,5.632432110015328e-07
3.6525519787404175,6.3474480212595825,0.23843280640978695,0.1333410639048793,2.0888152235911605e-06,5.849722450978867e-08
5.165379219772302,4.834620780227698,948.5860130166822,57.76069831383537,9.529586102408739e-08,4.161719733020168e-08
4.5112916824403735,5.4887083175596265,120.32694005887775,5.499852006687322,5.692082693888673e-06,3.0135234145836197e-06
1.1728966390426434,8.827103360957356,0.2360932775580853,4.599522762257871,1.5834845604745782e-06,1.8974485690185647e-08
7.6103353935548625,2.3896646064451375,42.16174647209946,0.9998780075356953,2.5949307097748884e-06,3.4551628665774963e-07
8.169286174718135,1.8307138252818653,0.13699907779073914,14.168425665435503,1.4550787271001103e-06,3.6448748629479975e-07
2.121992711988886,7.878007288011114,120.43363585687604,5.650763419637371,1.1895068197356586e-07,5.27728343894059e-07
5.432289148312395,4.567710851687605,157.3590360927467,7.869332433578351,7.064760835440666e-08,4.53889721108898e-06
1.8686059290835484,8.131394070916452,25.682719725982096,21.061310640972525,1.8516172101010901e-07,7.442893766434757e-07
6.3779207443184935,3.6220792556815065,267.5725562358512,0.10599822405766404,1.9547493689547302e-08,8.334917370588541e-06
3.2498702707120666,6.750129729287933,0.24633896980313377,427.34990736388875,2.2586113420229333e-07,4.112058173774291e-06
6.275381077535214,3.724618922464786,1.2696831852858506,0.19246403555933492,1.347171694562011e-08,4.40778881439446e-08
6.815956914295061,3.184043085704939,4.536386886814986,6.363543090482118,1.0276326164952897e-08,5.2911482584855714e-08
7.149179935341256,2.850820064658744,0.14785356865914512,0.6752918385608129,6.230125833160554e-06,1.0822370748634031e-07
1.8619275676471725,8.138072432352828,6.206751391665224,12.448856978530685,1.169527886700705e-06,1.4946628672759582e-07
8.328094761100864,1.6719052388991358,1.1504131158383257,1.321053588724481,4.847756989492489e-07,4.5602154424557165e-07
2.8417119271590465,7.1582880728409535,3.7234030349431806,275.4393547119174,1.0551303570735783e-07,4.9835394290814504e-08
1.2993004494094382,8.700699550590562,5.016612176688054,3.8498103508996153,5.147709661362819e-07,4.645532934368662e-08
5.438819755131867,4.561180244868133,329.3418600343439,35.89403013363557,4.728542850580779e-06,1.3937018358145594e-07
3.96737827089951,6.03262172910049,1.2060460263618467,0.9897349637616648,9.060254599587373e-07,1.0376940812627037e-06
7.638317945059305,2.3616820549406947,375.8136194711731,0.11957065326247124,6.418683978144141e-07,1.1597832688687532e-06
7.4660117765144145,2.5339882234855855,5.05689410456303,4.136358216587792,2.4022240405731803e-07,8.479109037301957e-06
3.5371111425817228,6.462888857418277,2.0475328716768977,13.994131746863749,1.0891585170780827e-07,4.048054042114875e-08
8.623195160557959,1.3768048394420411,10.234065620813206,6.889514286404976,1.2463537989122313e-06,1.5086116444833986e-07
3.327342705120949,6.672657294879051,4.687843940207007,704.786302969417,8.768853673773232e-06,7.834882609918631e-06
5.120457033853716,4.879542966146284,1.0702598961377856,67.19805383858025,1.880498886335949e-07,1.1749685117233356e-06
3.047720724540822,6.952279275459178,10.249845028843453,960.9022327308913,1.5018121447988424e-07,5.981850770494144e-07
8.488348560391707,1.5116514396082934,0.4047687096539948,1.514399164158488,1.924599714771966e-07,4.158513868740677e-07
2.316862540656145,7.683137459343855,2.556935495447779,143.28908797399657,1.8907404006609454e-07,1.6847332236125623e-08
1.359284955138632,8.640715044861368,18.32993299892782,16.68145276971727,9.372907263755545e-06,4.787639334830945e-06
4.4807764800243035,5.5192235199756965,4.504358801040342,27.99248265599829,1.3192732982770979e-06,7.525158404313738e-07
8.939004512446697,1.0609954875533028,197.53745046295444,877.8348165450656,1.1955103701138014e-07,5.188026954265238e-07
8.133418130039312,1.8665818699606884,1.0638662856474193,41.299880877026105,1.3016886602528946e-07,4.1543303647473244e-07
6.988864155655594,3.0111358443444063,756.9833292803912,393.792616833442,1.9606080173616863e-07,1.49879633333877e-07
8.126339927028198,1.873660072971802,137.68546112060434,79.98359841259084,1.2886547020241264e-08,5.807564930861987e-08
8.147573117582905,1.8524268824170953,741.9456689098897,0.32325443116951424,3.8322091727194496e-07,1.8448707955672425e-06
5.1508668830915925,4.8491331169084075,225.1885058427989,62.76172061660583,2.7173329472180153e-06,3.3783337609832223e-07
3.527432414646344,6.472567585353656,0.3701823460036439,8.654905986655738,9.587455906875788e-07,1.2642081822840999e-08
7.176099456887904,2.823900543112096,12.759697031422863,473.3604530499835,3.93788056802142e-08,1.5750106664751693e-07
6.293290105342089,3.7067098946579113,0.4785354156857627,168.78653153016924,1.527927417795097e-06,6.106760877686967e-06
3.9892618309896806,6.010738169010319,187.46034437289106,0.2609388538346425,1.4400441889834217e-06,1.3233773113970883e-07
1.7557333444921221,8.244266655507879,21.70943879331207,0.34329112399231293,6.132218866205082e-08,1.736596909391525e-07
6.974316890792208,3.025683109207792,1.1318718458550419,0.18986460373056213,7.389651725588108e-07,7.445320011835797e-07
3.0996841273829174,6.900315872617083,522.8726046465102,9.396789516470829,6.805297246439329e-07,2.5411155362047547e-06
8.494505204270233,1.505494795729767,0.288897785776279,0.21042000996359178,3.3064569423619405e-06,1.01247277285637e-06
2.927764600045478,7.072235399954522,18.007342041710885,78.47175151271698,2.559864251661443e-08,3.5494755861007603e-06
1.9820634592918882,8.017936540708112,76.58826277189031,16.196990437976073,3.841629817092122e-08,2.1974133624177955e-08
7.648901376999249,2.351098623000751,0.1719468203875087,220.5667633092472,2.870175885621308e-07,5.939879845302305e-06
2.2262745329959523,7.773725467004048,24.627715775448685,1.3157796179481414,1.356548878540141e-08,5.149508712089427e-06
2.4341464652619127,7.565853534738087,183.48681486753708,11.927876577355251,1.7651539659322254e-07,3.609489308574272e-07
5.795062332166748,4.204937667833252,0.1862555650327609,0.29506571080218985,2.3155657968886163e-06,7.485601670067781e-07
7.996496326699716,2.0035036733002842,11.193654150830543,345.4936030099651,2.7934646629695683e-08,4.349498151461004e-08
2.571477325716586,7.428522674283414,1.0820036170771266,0.5012101406017354,2.3979836122081143e-07,2.207203183904803e-07
3.482589383200758,6.517410616799242,44.843324935849665,0.25671367587452737,9.31767804526459e-06,4.056113347202887e-08
7.2192387059294205,2.7807612940705795,0.2983386143656026,0.6610014224817006,3.294276439891836e-07,1.1639385082726268e-08
8.77461140848774,1.2253885915122602,560.0228181125152,167.8517814558277,3.1258740301418264e-07,8.764137940338008e-06
5.0059294896187385,4.9940705103812615,379.24016500143665,0.2650074668187822,4.7465794119740334e-07,5.990175508371008e-08
2.151180020410006,7.848819979589994,0.5544950576158983,28.688641227093544,3.614207734749801e-08,6.016236867551084e-07
1.1114903016656124,8.888509698334389,1.9636475382606868,96.54398087448992,2.763704769693877e-08,7.957032842622567e-08
2.837248239990842,7.162751760009158,22.415059633632897,101.00076004713104,1.0766235798222997e-06,1.2937931893146728e-07
2.0545777422921683,7.945422257707832,74.51596782969723,0.5757627267188771,1.5392190499484236e-07,1.5605751092188763e-07
6.42126938890286,3.57873061109714,5.896904040764477,0.1763989491098879,7.408322581890006e-08,1.0119060534737618e-07
1.974660037028249,8.025339962971751,0.42185702716122514,6.240588336696702,1.2421523340663753e-08,8.169571499120035e-07
5.050639452965064,4.949360547034936,0.26097924789018295,0.64556708755167,3.452641541179481e-06,7.634995957836519e-06
6.554099485143092,3.445900514856908,997.8410070935307,62.67339718051928,1.2502204474227159e-08,1.9315410838610137e-07
5.648932873767219,4.351067126232781,6.628396598494271,2.6715985471740207,1.7780721197283047e-06,8.317257975596853e-06
2.598205213280461,7.401794786719539,309.11992302764867,6.272140295934983,1.3994767152648598e-07,1.0078402808634185e-06
7.432996209458102,2.5670037905418983,8.501665597218933,0.28440664053787934,6.252640099536802e-07,6.628398113888759e-07
6.723257036926413,3.2767429630735867,489.1370434702245,18.629497736640914,5.533934341640396e-08,5.144125499676731e-08
6.911872031324334,3.088127968675666,0.22440758451158838,0.5522004529350342,2.9254925649112048e-08,1.5444082670807106e-08
2.048462012458506,7.951537987541494,0.28580956920748174,51.99273263128021,3.9825753604343535e-07,3.595872719079337e-06
1.9900304292027569,8.009969570797242,523.0325905187857,0.19260842954744545,1.221386414049928e-06,5.271609012942168e-07
8.42050040805206,1.5794995919479398,616.555505589219,800.9001391629758,3.8590453728739475e-08,1.7508203558299118e-07
4.180625550599525,5.819374449400475,1.8149714165971496,54.71519033802122,2.03740253552654e-07,2.7283618374026794e-06
3.407589534247518,6.592410465752482,2.634265523408267,0.5332345380200363,2.1575700797296003e-07,8.54557219858831e-08
4.908672362812267,5.091327637187733,6.453583585766859,0.11386194071369068,4.445672304805108e-08,2.243116179337328e-06
6.302913702108659,3.6970862978913406,4.62005047426318,2.1769656118553553,4.956194469688254e-07,9.635882736249838e-08
8.64498605637576,1.3550139436242397,0.5756796317258368,0.4085573766128788,2.7403564707676614e-08,5.7895333397446564e-06
3.29156981505644,6.70843018494356,392.19453321333884,0.7475587556979431,3.382575663621246e-07,6.366498240235772e-08
8.398467434496217,1.601532565503783,1.0309329080834702,309.7426672015384,2.1892458448538755e-08,2.586201461053049e-08
1.1988759310900505,8.80112406890995,66.2353198577118,25.871323124937184,2.861720578866609e-07,1.2424820551543127e-06
5.4415843386145974,4.5584156613854026,0.18561912065901587,0.5079612837707066,8.60591722639317e-08,3.079936475779611e-08
6.071800893448681,3.928199106551319,0.14289114823312243,16.851462673797965,2.2737299176058164e-07,7.0483774141699755e-06
1.8471792300060264,8.152820769993973,41.2023408287063,1.0546846218648935,2.0010045599901788e-07,9.26115893017873e-07
2.122716776511301,7.877283223488699,2.2701963981352744,803.1625639002422,5.294188111443393e-06,4.926993437908792e-08
4.352914554530431,5.647085445469569,41.86369627343075,0.13521626050169006,2.949896644474163e-07,4.2311342260501016e-08
8.729855297145454,1.2701447028545463,0.23773044793966158,84.97157899727982,2.854280901802464e-06,5.910512189872306e-06
5.768340425874983,4.231659574125017,630.0942546951944,123.59135815685009,4.752883603872545e-08,6.661526172736667e-07
8.46418577280169,1.5358142271983102,98.6410911206383,0.18563123576902513,1.1382781094840836e-07,4.799632882227972e-06
7.434887324903766,2.565112675096234,319.940288512387,0.48694224862933305,1.6798408645801553e-08,2.1412906198858803e-08
4.739052812442332,5.260947187557668,0.3514651077081184,3.445296765442559,1.8291249951962928e-07,5.972780940674201e-06
7.2781075940174995,2.7218924059825005,1.9082878078343528,296.90622699142455,1.0141440832489924e-06,3.632017529981464e-07
1.1426942718159019,8.857305728184098,2.974244429243804,14.060467266388514,3.269648767369588e-06,1.012198638935365e-06
1.8731519741258795,8.126848025874121,14.082851289880653,41.80492032219661,4.985913450472002e-07,1.314093946324156e-07
7.635428919061891,2.3645710809381093,1.5398341321709956,135.5349630858609,8.321814078269113e-07,1.504599683119938e-08
7.374536706601294,2.625463293398706,0.17479257034273876,205.34831962411542,3.4025242791518255e-08,7.480270861867179e-06
2.8611259357314696,7.13887406426853,2.988914713568068,8.037818075519453,1.2930583249603698e-08,9.633741467080926e-06
5.246156724792428,4.753843275207572,1.0427909621950826,10.843576684521873,2.371725568437934e-06,1.2406250509571686e-07
5.848126565600087,4.151873434399913,3.496915723642677,74.47721501309411,3.170404109951248e-08,6.785842716295112e-06
7.941911630208089,2.0580883697919106,0.6135333439417149,1.1307573905431845,1.8771916191102495e-08,3.185509267395695e-08
5.824857258709805,4.175142741290195,1.1157977935126389,261.79355189745513,6.496612489745847e-06,2.9110746941384007e-08
4.300572554189443,5.699427445810557,32.1965517850161,0.12110087968619807,7.772560159794622e-06,1.657049645018825e-08
